Scripps_ID,shipment,received,Sample_ID,Collection date,Species,Sample type,Address,Country,State,County,City,Zip,Latitude,Longitude,PCR CT,cDNA,PCR,Library prep,Sequenced,# of Reads,% CDS covered,Mean coverage depth,Seq. complete?,gap primers,BioSample Accession,Nucleotide Accession
W0208,3-plate2,yes,13-GRLA 5910,2013-08-22,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Los_Angeles,Northridge,,34.222,-118.515,20.1,yes,yes,yes,yes,98670,98.35%,2073.1,,,SAMN10499080,MH507788
W0209,3-plate2,yes,13-GRLA 5903,2013-08-22,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Los_Angeles,Lake_Balboa,,34.19,-118.494,19.9,yes,yes,yes,yes,91726,100.00%,1895.9,,,SAMN10499081,MH507789
W0210,3-plate2,yes,13-WVAL 888,2013-08-15,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,San_Bernardino,Ontario,,34.071,-117.673,18.5,yes,yes,yes,yes,27350,100.00%,626.0,,,SAMN10499082,MH507790
W0211,3-plate2,yes,14-TRLK 154,2014-06-17,Culex pipiens,whole mosquito bodies,,USA,CA,Stanislaus,Turlock,,37.511,-120.826,21.8,yes,yes,yes,yes,228378,100.00%,2646.8,,,SAMN10499083,MH507791
W0212,3-plate2,yes,14-CNSL 39,2014-06-20,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Fresno,Fresno,,36.866,-119.79,20.2,yes,yes,yes,yes,120338,100.00%,2114.2,,,SAMN10499084,MH507792
W0213,3-plate2,yes,14-SUYA 110,2014-06-23,Culex tarsalis,whole mosquito bodies,,USA,CA,Yuba,Marysville,,39.165,-121.564,20.6,yes,yes,yes,yes,199784,93.98%,1923.9,,,SAMN10499085,MH507793
W0214,3-plate2,yes,14-MADR 43,2014-06-24,Culex tarsalis,whole mosquito bodies,,USA,CA,Madera,Notarb,,37.026,-120.118,19.8,yes,yes,yes,yes,125837,100.00%,2095.1,,,SAMN10499086,MH507794
W0215,3-plate2,yes,14-TRLK 248,2014-07-03,Culex pipiens,whole mosquito bodies,,USA,CA,Stanislaus,Turlock,,37.498,-120.852,18.4,yes,yes,yes,yes,25014,98.50%,535.3,,,SAMN10499087,MH507795
W0216,3-plate2,yes,14-WVAL 698,2014-07-08,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,San_Bernardino,Ontario,,34.082,-117.664,17.8,yes,yes,yes,yes,6079,85.68%,120.0,,,SAMN10499088,MH507796
W0217,3-plate2,yes,14-CNTR 177,2014-07-07,Culex tarsalis,whole mosquito bodies,,USA,CA,Contra_Costa,Martinez,,38.036,-122.117,20.6,yes,yes,yes,yes,80741,100.00%,1758.9,,,SAMN10499089,MH507797
W0218,3-plate2,yes,14-ALCO 43,2014-07-15,Culex tarsalis,whole mosquito bodies,,USA,CA,Alameda,Livermore,,37.669,-121.796,19.3,yes,yes,yes,yes,47589,100.00%,1048.2,,,SAMN10499090,MH507798
W0219,3-plate2,yes,14-ANTV 16,2014-07-22,Culex tarsalis,whole mosquito bodies,,USA,CA,Los_Angeles,Lancaster,,34.679,-118.065,20,yes,yes,yes,yes,42316,86.18%,611.3,,,SAMN10499091,MH507799
W0220,3-plate2,yes,14-CNSL 370,2014-07-10,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Fresno,Kingsburg,,36.503,-119.592,20.8,yes,yes,yes,yes,274382,100.00%,3526.7,,,SAMN10499092,MH507800
W0221,3-plate2,yes,15-GRLA 160,2015-05-14,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Los_Angeles,South_Gate,,33.945,-118.197,24.9,yes,yes,yes,yes,547818,100.00%,5075.7,,,SAMN10499093,MH507801
W0222,3-plate2,yes,15-CNSL 295,2015-06-09,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Fresno,Riverdale,,36.409,-119.842,18.6,yes,yes,yes,yes,18000,97.74%,386.5,,,SAMN10499094,MH507802
W0223,3-plate2,yes,15-SUYA 56,2015-06-15,Culex tarsalis,whole mosquito bodies,,USA,CA,Yuba,Mello,,39.214,-121.534,20.3,yes,yes,yes,yes,133533,100.00%,2504.0,,,SAMN10499095,MH507803
W0224,3-plate2,yes,15-CNTR 86,2015-06-15,Culex tarsalis,whole mosquito bodies,,USA,CA,Contra_Costa,Oakley,,37.997,-121.702,24.2,yes,yes,yes,yes,887345,100.00%,5528.0,,,SAMN10499096,MH507804
W0225,3-plate2,yes,15-DLNO 61,2015-07-21,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Tulare,Earlimart,,35.884,-119.266,22,yes,yes,yes,yes,396344,100.00%,3880.5,,,SAMN10499097,MH507805
W0226,3-plate2,yes,15-FRWS 63,2015-07-14,Culex quinquefasciatus,whole mosquito bodies,,USA,CA,Fresno,Firebaugh,,36.847,-120.445,22.5,yes,yes,yes,yes,286016,100.00%,3616.3,,,SAMN10499098,MH507806
W0227,3-plate2,yes,15-GLEN 32,2015-07-21,Culex tarsalis,whole mosquito bodies,,USA,CA,Glenn,Glenn,,39.63,-122.007,19.9,yes,yes,yes,yes,130593,96.26%,1449.3,,,SAMN10499099,MH507807
